2,2,B840, N CRT AG US SIONS RRECANT WHONRESRS
2,2,jumble,N ARSIONS  REOANT GONRISRS 
2,3,I840,TCRESTIT YOURSETN IS NOT A YOG 
2,3,I720,CRUS THT YOURSUTING IS NOT OON GOT 
2,3,I600,CRUST IT YOURSUUEING AS NOT AL ON GOTS
2,3,I480,GRETHIT YURSEUIN US LOE ILON GOT 
2,3,I360,TCRES TAT YOURESEUTING IS LO A YOURL WHATS 
2,3,I240,TCRETURSUING AS NOT A GOTS 
2,3,I060,TH RUS T YOU R SAKING IS NOT AF OBON BOTKS 
2,3,base,CRE TIT YURSEUKNG IS LOF F GOTS 
2,3,B060,TCGRESH IT URSECAN AS NOT GN GOTS 
2,3,B240,CROS THAT YOURSEUTING IS NOT A BE OUBHAN GOT 
2,3,B360,TGRES AT YURSUKIN ASNOTOUAON GOTS 
2,3,B480, T CRESTHT YURSUTY AS MOLE TE ALOHTS
2,3,B600, TCRUSH TIT USUTING IS NOT A OR GHATS
2,3,B720, TTH CRUST HAT YURSEUEIE IS NOR A GON GHTS
2,3,B840, CRSTAT YEURSUEPING IS MOROEGOBOE GOTS 
2,3,jumble,TCRES THT WURSUUKING IS NO OYOBOAN'T GOTS 
2,4,I840,IT'SY LOWGORLAURYUR 
2,4,I720,IT'S NOGRALACRYAR  
2,4,I600,IT'S U LOWGRALAERYER 
2,4,I480,I'S NOW GALACRYUR 
2,4,I360,T'S NOW BURKAATRYUAR
2,4,I240,IT'S OGRLACRYUR 
2,4,I060,T'S NOW BRLARYAR 
2,4,base,I'S GRALATRA
2,4,B060,ISLOWGRLTRYR
2,4,B240, SOGROAL CRYER
2,4,B360, T'S N LOGRLALARYUR
2,4,B480, IT'S NOW GRLRYUAR
2,4,B600, TSN LOGRAL TRYUR 
2,4,B720, TIT'SYU NOGOALALARCRYAR
2,4,B840, IT'S LOGAL URYAR 
2,4,jumble,T'S OGROALEL COM YOU 
2,5,I840,VERY UING WIE REALSHOMNSTHA SHOUSUR 
2,5,I720,TRY IN YEALSLOS TH SHER SURT 
2,5,I600,ITRY AIN WHNK REALSHOS THE SHUR SUR  
2,5,I480,IT ITAYG HNT REALSROOVS UCHARSRT  
2,5,I360,GTITNG HNE E ALSROE THE SHURSUR  
2,5,I240,ITRTHONG WHITE WE OSHROMS THA SHUR SUD 
2,5,I060,RYNGWON REALSMOHS THE SHOUSOT 
2,5,base,RY MNEARYALSMLOS TH SHOWO SUT  
2,5,B060,ITERY OME ANT REALSLES THA SHURSU 
2,5,B240, RECOG IE ASROS THE SHURSOR 
2,5,B360, T UING INE WEALSRONSTHASHER SORT THAT
2,5,B480, CA IT CO ' WEASRUOE TASUR SURS
2,5,B600, THITRT ANE MONE RALSHRMS SURSUR 
2,5,B720, VRIT AME IEEASS THASUR SURD G
2,5,B840, WTRYOG ONERALSHROGS THE SHERSORT 
2,5,jumble,TCOIT Y EWALSLOOESHOU SUR 
2,6,I840,TINTERA WARLS SLNIER RACURERESTASUOD  
2,6,I720,IN RA WARDS N LKERA ATERES ATSUED  
2,6,I600, RAGLES ON LIERATHRIES ISUED 
2,6,I480,IN REALALS ON  IKE A ATREUS ISUED  
2,6,I360,TIN RE GARDSON AL IE A ATREAS ASUD  
2,6,I240,INRA GODS O LN E AT ACTRUESITUD  
2,6,I060,AINRABOLS OM Y GRACKUREIS ISSUED 
2,6,base, INTRAGWARS NIER ATREOS ATSUOED 
2,6,B060,AERBLES O E RACTHRY WERS ASUED 
2,6,B240, TERAGLOES OON GE AR ATRE RS ASUE  
2,6,B360, INTERALES LN ER ATREIES ASUED 
2,6,B480, IN RALALDS ON KE AR ACTRESTASUD
2,6,B600, ATRABLESOLE TRYES ASUED
2,6,B720, T I REA ARDSON ER ATREIES ASERD
2,6,B840,  IN REWALLS O ONKEA AKRE RES ASUOED 
2,6,jumble, RAWHAS  GR ACTHRYIESASUED 
2,7,I840,REES AOLOT COM GROKLIKE RF YOUOUMS OGOGIG AT US ICAN USONS 
2,7,I720,RECSCOL PRENT RL ISTE RF FW WANS OFOGY URTIUS S CME ISIONS 
2,7,I600,GRESCOLAT CON O ROGL IT RURH RHEUINES O OIY WUR ES SUTUDUSIENS  
2,7,I480,RES COLWR CON  RGL ITERUF YUEUNS O OGIY WOR UES SCIUDISINS  
2,7,I360,GREESUOR CON N RGL UTE RERE YEUNS O O GINE WICHINS SICNISTSINS 
2,7,I240,GREESCOOT CAN RGL OTREF WENS O E ENR ATIS SUCL USIONS  
2,7,I060, RES GOR CAND ROBL IS RF YOUNES ABOUT HIE WORCHUS ICONELISTIONS 
2,7,base,REES CHOE COAND ROGL LIKE RF YOUES ABOKG ORSIONS ICANDITIONS 
2,7,B060,TCRESCOK CAN ROLOTE RT YEUNS ORG E RORTONS ICL LUTIONS
2,7,B240, GREST GO COMAN RGL LIFE RUF WU NS O O GOG RTIES ITIU ISIONS T
2,7,B360,T GRESCHOO CAN O RLIFTER RUNS OBOGEG ATIS S CANDOTHIONS 
2,7,B480, REST CAL OCAN T ROL LIKESRUF FEWUME O DOGIG RURCHID ITUE DUSHIONS
2,7,B600, GREST CROR CON RL ITE REF WENS ODO GE RATSHS ICE NUSIONS T
2,7,B720, GRES LELO CON RGL IFS R RERANS O OG Y RURTIS ITE TUSIENS D
2,7,B840, RESGOOKCANIT RGL LIHS EF FHWUNS O OGIY RURTUES ITILE DUSHIONS T
2,7,jumble,RECECAL R COR T RGL OTE RUTH WHOUNS ODOTGY RURIONS ICL YUTSENS
2,8,I840,SOIT DINT GOTS LIYE A OACA BRSH ISUETY A ITALE CROC LON 
2,8,I720,SOIT DING THANTS QI POGRSNISYUSUEY DO GTDAE CT LONG 
2,8,I600,SOIT DING GOANS TIY AN OM ACORSIS USEYEDT ORAL T ON  
2,8,I480,'SOLIE DING GONTSPYR ANDONCOR RSNISYUSELY OGRTA ROK ON 
2,8,I360,OITE DINT GONS IYEN ONAC CORNS YUSUAYDOGOTAL RO ON
2,8,I240,T'SOITE DING GHANS TIYA N OACAE RESTONIS USEYDOGODAL ROT N 
2,8,I060,'SIE DING BOGSBYAR NOM CTCMBRSAN IS YUSULY TRA PROBLENE 
2,8,base,'SITE DING BANKS HIYEAN ORUKCAE RSN S USULY DOGODTO RAT LON 
2,8,B060,'SLIT ING HPS IYREA A PARGRSAN IS SUSILLY  OTALE ROONE 
2,8,B240, 'SOL DING WONKS LIYEN OKC SNISUSELY TO TAL CRT ONG
2,8,B360, TSOEARK DOING BAGS TIYEREAL CORSNSUSEYDT GIR TE RO ONG
2,8,B480, TSE DING GONKSPYRNC NESUSLYNDTO GOT TL ROT ON
2,8,B600, TSOLIPE DINT GOGS LYE AN O CORRSN IS YUALYD BITRA CO LON
2,8,B720, TSWHETE DINT WHANKSPYT AN ON CORSIN S YUSELYDA BITR TO CRO ON
2,8,B840, 'SLITE DING BOBS LIE AN ON CORRSN IS YUSALYD ITRAL ROT ON
2,8,jumble,HAWHT DING THAT'SPUYREAN ONCAR RNESUSUY TRAL COR LONG 
2,9,I840,E ER CO OMAT CROA RES ROT SXCRWRETLETWL BTASTO 
2,9,I720,TE YOR COLRITSCRTRESIS FRUCE UXCRETL W STRD 
2,9,I600,ORATS PRAC RESIGS FROS U6XCRERBRETL W STO 
2,9,I480, R BUTH ROATSCHO RSTIS FRCE IXCRERESL TRL STID 
2,9,I360,  CRLD ORET CHOCT RESISTRUCE UEXCRERNRIFLD TRSTOG 
2,9,I240,YUR CO FORASPERICGRETICS FRCE CROMER IGT TWRSTOD 
2,9,I060,MOTER PRFORMAT CROC RESIS FRNT EXCEREAT AL RL BEE THESTO 
2,9,base, ER PRH FORAT CHORAT RESITS FRUCS 6XCRMER OL TW  STO 
2,9,B060,HOTER CR ONUT PROERESIS RUSE EXCRRATL T  STUD 
2,9,B240,  EREMANTSCROC RESIS FROUSES EXCRERBEN OT W E STOD
2,9,B360, T YOR PRT OL USCHRC RESIS RNCE 6XCRER AGH TR LO STID 
2,9,B480, E ER AR ATSCRAT RESIS FROS CROUBRETTL T WBL T STI 
2,9,B600,  YER CL ATSCHROK REIS FRCE UXCRERETL TR STID 
2,9,B720, E YR  ITSCROCRESISTRCE 6CRRATL TR BE STOD 
2,9,B840,  RCE O ATS CRAC RESIS ROTE UXCRERUST TW  STID 
2,9,jumble,TARES CORC RSI FRC XCRANIFL TWR GLS
2,10,I840,IS SOD O GRCRAS SHOPIT ST 
2,10,I720,IS D O GRCHR A SHOPK GOST 
2,10,I600,ITS D O GRTR SHOK A GORST 
2,10,I480,IS OD  GRUCRIS SHOK GST 
2,10,I360,IS O O ROK O A SHOCK TRST
2,10,I240,IS N O RPRTSHAOK GST 
2,10,I060,HISOD PRCUST SHO A GOST 
2,10,base,ITS OEN ORTU SHOK ST 
2,10,B060,ISADN BGRCTR SHOK AT GST 
2,10,B240, HIS SOO GRKRSHOK ITGST 
2,10,B360, HIS O O GRTRSHOCK AGST 
2,10,B480, IT'S TOND O ORR SHOT TST 
2,10,B600, ITS SODN  RCTRSHOCK IT GOST 
2,10,B720, WHIS SODN  RCR S SHOK IT GOST
2,10,B840, WHIS UD O RTRSHOCT IT GOST 
2,10,jumble,HT OM  GOOK A SHOKST 
2,11,I840,TISH CRUDRGCAEMYERH QUICK 
2,11,I720,TI SCRUGR AN INERS QUARIC 
2,11,I600,TI HCAG TATNG IK TRESWORAK 
2,11,I480,TI HCRUDR AN WIGKEHQUAICK 
2,11,I360,TI SCRO YU GN IN ERES QOICK 
2,11,I240,I H CRODRAD AN IK TRERS QOAK 
2,11,I060, I SCRIGADMIYERS QURICK 
2,11,base, I SCRIEA HYES QUARICK
2,11,B060,ATSCRGARN INTERES UOICK
2,11,B240,AT  IKT CROUG  IKERTRS QAICK
2,11,B360, IIKES CRGAN WHNEARSQUAICK 
2,11,B480, I SCRUDGRADE INERES QUAICK
2,11,B600, OT LST CROG G INE TSQUICK 
2,11,B720,  SCRUDI AN MINES QUAICK
2,11,B840, TIE CROG A MIERAS QUAICK
2,11,jumble,ATISE RO Y GOG I SQUIC
2,12,I840,WEA O ON NOMMEES TOUTURER 
2,12,I720,WE O AN HONEUESTSUTUR 
2,12,I600,WE'L AN MAOYST UCHER 
2,12,I480,IE WOE MANYUST UCTER 
2,12,I360,EAME LANYST TOU'SUGHIT 
2,12,I240,HTA CN MAMESTOUGTER 
2,12,I060,WIEWAK AN MANYST YOUCHER
2,12,base,WE O AN MANYS TOCHER
2,12,B060,WEL O AN TANYUES TONES TUTUE
2,12,B240,WWEWE AN HAIEUSTSGTR
2,12,B360, WWEAN WHNYOUSTNEUGTER
2,12,B480, WWEL O A NOYUSTOUKSUTYUR
2,12,B600, WWE ON HANYUSTUESACHE
2,12,B720, WE COM MHANY US TO UTUYUR
2,12,B840, WWE ARECA HANYUNUS TO EUGHEUR
2,12,jumble,TILAN LANYST UTUER
2,13,I840,SOLD CAN'T GREHRKS HROPT HDGS YUSE HOT A SHOT R U
2,13,I720,SOLD CAN'T GREALOKS ROP O E HA GNSRE YUS SROUISHOTOR S
2,13,I600,SLDE CAT GRE OKSATOGRY HAY S YUS ROTITIACR 
2,13,I480,SOLY CA'T RELORKS ROT A WH ATGNSRE YUSE ROT ASHOT R T 
2,13,I360,SOLD CANG RELOPSATA HAGOTS YUSE ROT A SOCOR  
2,13,I240,SOLE AN'T CREALORKS RAT OW AIN GDSR YUSE ROT AS SHOT R T
2,13,I060,'SOLD CONGRE BWKS ROT A R HAY GONSR YOUSE RUTA SHOTER T
2,13,base,'SOD CAGRY BKS RAT O W HAY GOTAR YUSE ROT A SHOTR SH
2,13,B060,SLE CAN' REEGLOKSLLTRGLY TATY S YUSE HAT TH SHOR S
2,13,B240, SALD CAMP REELOK RL TO W AGOTS YUSE ROUTSHATR 
2,13,B360, SOLD MT CR YT OKS RET AT LYHAYGDSR YUSE ROT ASHOG R
2,13,B480, SOLE PROGRY KS RLTEWEADS YUS ROTISTSIAUCR
2,13,B600, SAL CANG GREALORKS REUT ATY CAGS YOUSE WATH HE SHOER 
2,13,B720, 'SOLE CAT GRE LORSRKT O R HAYSRE YUSE RT ASHOCK R
2,13,B840, TSAD COLGRELOKS ROTA  HDGADSR YUSE ROTSIATS
2,13,jumble,TAL ANL GREELOK LL O HGD  YOUS RO A SHOK R SH
2,14,I840,N ANYNGS HFARES ONS WEALTH 
2,14,I720,NRN A TF UROST MERNS WALLTH 
2,14,I600,NRY MS ADLS NONES WAL 
2,14,I480,N N RANCEDTH OS MENT ALALLTH 
2,14,I360,N ONYRES AT ABORES LORNSWELTH  
2,14,I240,ON OM HANC A E HARIS LOOESWLTH 
2,14,I060,OMRMES AR T BORTIS MERNS WHLLTH 
2,14,base, ORMES ADARKED LONS WRFTH 
2,14,B060, EN ARNCS AF T WORSONLOWE LFTF 
2,14,B240, AN ONY NES AR T TO RS ROUNS WALTH 
2,14,B360, N NSERDTB BORCSMERND LTH 
2,14,B480, OMONUNCSEUT IT ORTS NERND WLTH 
2,14,B600, WNRY RESAD URT LONE WALLTH 
2,14,B720, N AN YOU ARNS ADTWARKS NEND WALLTH 
2,14,B840, BA ANON NS UDIT WORT LENS WALTH 
2,14,jumble,LN NS ASENG LTH 
2,15,I840,T' SIL SROD FROM TO DECESAFTSU 
2,15,I720,T'SILS STRI FROM TOD ISHOTSOT 
2,15,I600,T' SILS STRDH ROE TO DCSSO 
2,15,I480,T' SIL STRUP FOD TOD SARTSO 
2,15,I360,T' STOL S ASR IT FRUN TO DESATSO
2,15,I240,T'S SILL AS GOS OD FROM O SASU
2,15,I060,' SKILPASBAS SR IT FROM OD ESATSON
2,15,base, SES OSTUID ROM TODSATSON
2,15,B060, SGO STROUH HRANCTD USOTSO
2,15,B240,T'SSOLP S SEOTH HRUCTEAOD ISOSO
2,15,B360,  STIS STRO RON TOD ISARTS
2,15,B480, T SPIL SEROTH ROT TO DOSOTSO
2,15,B600, HTS SGALS LSTROK RON TO DSRTS
2,15,B720, TSTILT STRT FRO TO DESRT SN
2,15,B840, TS SKILSSTRD RONT O DESRS
2,15,jumble,HT'S GOL S AS SRUGK FOM TO DOSTOTSU 
2,16,I840, CUAL SOROSER LN'S WHA 
2,16,I720,CTA SORES ER LILM'S A  
2,16,I600,LY TRNSORONT RWHLMN'S WAL  
2,16,I480, URL SOEROS RALILNS WHA  
2,16,I360, TU SOERNSTER WELMTS WAL  
2,16,I240, UAL SORERESER LONTS WA
2,16,I060,AY TURSWUDERSTER WHEMS AL 
2,16,base,WAYTURESORRSTERWYM' WHA
2,16,B060,LURE SODRS R LE WAL 
2,16,B240,Y RUS SOREST R WELLTS AE 
2,16,B360,WALWE TURE SOROS ERWILS A 
2,16,B480,Y TRESORERSTERLNS WAL 
2,16,B600,WAYTURUSOERNS RWILMS WAL 
2,16,B720, WALETRSODERSTR LILM'S WAL 
2,16,B840, WLY TRUESIRESTR WLMTS WA 
2,16,jumble,UTURESOUS  A 
2,17,I840,IH WARR CANEN E GRY N RGROTHRON OR 
2,17,I720,IH WIRE RS ER CARNGAN TE CRYGH UDRAGRUCRON OR 
2,17,I600,IH WYRERSRO CARNANDR GRIT ANGR GRESION ABOT
2,17,I480,IH FORRDSER CAN'TNGRY ANDROGRESIRONMATORR 
2,17,I360,IH RYRRER CARNGN HE GRYE AGRGRUSRON A
2,17,I240,LCH ORSTOR CARNGAN TEGRY AGROGRUSHON OTER
2,17,I060,GUCH WRS R CARMB AN THE GRY OGRBRUSHON ERR
2,17,base,GLOSH ARSE CAONGN A GRYGH OTRE GROSONOR
2,17,B060,ALUH RSER ORNGN O CGRY ADRGRUSHONAER
2,17,B240, THRIHWARRSTOR CARNGN GRY UGRGRUSIONOR
2,17,B360, LICHI WARRSER CANT N HE GRYE ADRE GRECTHONBORE
2,17,B480, LH WARRSER CANGAN  GRYGH ANDR GRUSIONMERER
2,17,B600, HHWIRRSOR CARNGN HE GRY UGR GRHONMOR
2,17,B720, IH ARS R CORNGAN THE CRYT UNGRGRUSRON AORA
2,17,B840, ITORORSTER CAN'TIN A GRYE ANGR BRUSHON AERE
2,17,jumble,LIH RSE CARNB  GRYE ORURSO ETR
2,18,I840,GRAT SUHINGSHORAS OLYU SIEON 
2,18,I720,GRAT SOMESHINGSHANRESON YURERN 
2,18,I600,GATSUTURING SHORSO YUSRE 
2,18,I480,GRATS SUCTUIAIGHONRS O YOUSREN 
2,18,I360,GRAT SUSHIONGHONRESOT TOUSE
2,18,I240,RATSUHRINGEHORESOLYUSRON 
2,18,I060,GRATS SUN0TUINGESHOMANS ON YUSION
2,18,base,RAT SUN0TUIINGSRSOTLYUSION 
2,18,B060,AT SUNCSHIGEAONRESONYOUSTREN 
2,18,B240,GRATTSURINGE SHORES O YOUSTEO
2,18,B360,GOTSUNSHRGHONRASOTLYUSRE
2,18,B480, GRATSUTUIAINGSHONRSONYUSTRE
2,18,B600, GREAT SUPSIAIGSHONRESONYUSTREN 
2,18,B720, GRAT SOTURING SHORSON YEUSTREN 
2,18,B840, GRATSUSHAGHONRSONLYUSIEN 
2,18,jumble,GATS SURINCHONAS ON YUSER
2,19,I840,HORES GROTHARYY O T GROCAR 
2,19,I720,JRES ROTER E GROSHDAR 
2,19,I600,JORES GROTAR PIT A OE RUSHDOR 
2,19,I480,JORNS RU ICGROUSHDAR 
2,19,I360,JOS RT THERYIG GROSHDOR 
2,19,I240,UORES RUR  GROUHDAR
2,19,I060,SJONS BROTERY PAEOU TE GROSHD AR 
2,19,base,TJORN'S RUTAR PIGUD E GROWSEDAL
2,19,B060,HORMS RARYD GROSHDAR
2,19,B240,SJORES ROAYG  GROUSHDAR 
2,19,B360, JOS GRUIRYA  GROSHDAR 
2,19,B480, JONS RU I T ECROUSHDAR 
2,19,B600, JORES ROTERYGDO O CROSHDOR 
2,19,B720, JUMS GROT ARY HID T E GROSED AR 
2,19,B840, JOARES ROTERYT E GROUSHDAR 
2,19,jumble,HARES RG EGROTHTDAR 
2,20,I840, HES COME GROUNGN WOASYU AR GRNG WSTRONL  
2,20,I720,YQUESCROG RUNG COSY AR GRNINGWSTROL L 
2,20,I600,QUESCOG GRONGN COS YOU AR GOTINGWSTROPLL 
2,20,I480, HES CALO GRUMRUN QUOSE AR GORNING WHSTRO HL 
2,20,I360,Y UEAS CROD RUNRAN COS YOUAR GRTNG WISCHOL HL  
2,20,I240, CES COD RUNAN COS YOU R GRGIN WESTO L 
2,20,I060, QUEASE CONT RMEN COSE A GONINGWESTRO L
2,20,base, QUES CRO GROUNGN COSYOUAR GORNING WESTRO HL
2,20,B060, CRES R O GRUNGN COSYEAR GROTIN WSCROLL
2,20,B240, Y HES COMP ROWNRANT COSY AR GONING WSTRO PLL
2,20,B360, YPUEUSCROK RUMNEN COSYOU R GRNG WISCOML 
2,20,B480, GEASE CAO GROUNGN COSY OR GOTING WESTRO LL
2,20,B600,  QEESCRO BRONGRN COSY  GONING WSTRO HL
2,20,B720,  UES COOGRUNGA' COSYOURGRNIN WESTO HL
2,20,B840,  CES TOG RUNGN COSTSOU AR GROTIN WASTRONHL
2,20,jumble,HESPROOGRUNGQUT YOUR GOTNIN WSHOL L 
2,21,I840,SHEALYS OFORSU SCOCOATENTS 
2,21,I720,SHEALYSE TOFORSHOW SCARCOTLE'TS 
2,21,I600,HEALSE IS ORSUOY SKARATATS 
2,21,I480,SHALIYS OFORA SHOSCORPOATETS 
2,21,I360,SHALYSTA OSHO SCOCOTLOTS 
2,21,I240,SHALYS FORSHOSCARCATETS  
2,21,I060,SHALYS BFORSHOW USCOCOTHNTS 
2,21,base,SHLYSED GFOR SHOW ASCOCOT ETS 
2,21,B060,HLS AORSHOS CACOTNTS
2,21,B240, SHALYST ORFORSHOW  SCOCOAT ANTS
2,21,B360,SHLAYSE OGFOR SHR YSCOCLATUS
2,21,B480, SHALYSD FORASHOWSCOP TNTS
2,21,B600, SHLSE O ORSHOW YE ASCOFCETANTS
2,21,B720, SHALYS ASHOY SKOKTAT ANTS
2,21,B840, SHLYS TORSHA SCOCOTLANTS
2,21,jumble,SHILLSTH O SURA SCOCOATNTS
2,22,I840,TRESS US NG ISTROT TSUTERCT T  
2,22,I720,TRESS AS N US TR BTNT SUPERACTETO  
2,22,I600,TRESS US N HUSRTHATSUTRCT T 
2,22,I480,TRS OUS ING HUSTRTHATSUTRCTELT 
2,22,I360,TRSS USAM HUSR TN SUNTRCT PY
2,22,I240,TRESSARSIN HUSCROTHT UTRCTET 
2,22,I060,TRESPUCTSN IS RBTNTSOBRCT BUTY
2,22,base,TRESSTOS NG HISTROGN SUNTRCTT
2,22,B060,TRUS US AN USROGTTSUTRPE K 
2,22,B240,TRES A ANGESTROTHINT SAT RCKE T
2,22,B360, TRUS ASOMEUSTR HON SOETRITT
2,22,B480, TRSS USIN HUSCRO TSUTRCTT
2,22,B600, TRESSUSE ON HUSTRUBITNSUTRCTE T
2,22,B720, TRUSTASHNG HUSTROGOSUTRCTE T
2,22,B840, TRES AS N HSRTHTET SUTRIT T
2,22,jumble,TRASTUS AN YOUSCR AS RCT T 
2,23,I840,O THEISTWARASAME TROIP KCL HORY 
2,23,I720,O THOST WAR RS AN JOIET OC OHEREY 
2,23,I600,O OST HAY AS AMS BOIE OCL ORY 
2,23,I480, THBOST WAR AS AN JOI T GO HERY
2,23,I360,OBUSTQWORS AN ORET OCUHOREY
2,23,I240,O THES QHARS AD JOI COYREY
2,23,I060,N THE BORSTPAYRS AND JOYIP POY HERY
2,23,base,ON ST WAS AND JOY COTGERY 
2,23,B060, B USTAS AN JOY T GORGERY 
2,23,B240,OA THE BISTOARRS AM JO IT OC HRY 
2,23,B360, OBETST WARUSAD JOYIT OCL ERY
2,23,B480, L THE BEST WAR ASEM OY IT OT AR Y
2,23,B600, THESTHARS AND JOY IT OCGORY 
2,23,B720, L AISTWAR ASAD OY IT OCGL HERY 
2,23,B840, O S ORS AND JOY T OCG HRY
2,23,jumble,A ASHOES AND JOY IT GOTLHERY 
2,24,I840,S SHISTRAKEN WONE 
2,24,I720,GOESITIONNS TAKEN HON 
2,24,I600,S GROOD S AIN BENSTAKEING NE 
2,24,I480,SOS CRUOE ABESITIONDS TAKE AN WANE 
2,24,I360,TES GROD E ASIONS STACIN O 
2,24,I240,HR SUST CRL OERS ASION S TAKEN LE 
2,24,I060,CALT RESAS PROR BRSITIONSTAKEN WHAT 
2,24,base,COT RUSHS CROOD BESITION BSTAKEN HE 
2,24,B060,AL CAOTRUS SUSCROOK ATE ISTIONYANES TAKEN HNE 
2,24,B240,L CAOTRASES COLD OCGE ISIONYS TRAK WHNT
2,24,B360,LK COCTERESEASPROONRE ATIONYS TRIKEING ONE
2,24,B480,L CAOERUS SHAS CROORAES ASIOES TRAK IN WONE 
2,24,B600,LE COKERES AS COO AES ASIOES TAKEIN AN
2,24,B720,LO COOERESASCOOM BUSITIONS TAKEIN WON
2,24,B840,L COE ROUES AS COOM ATDHES ATIONS TRAK AN WOE
2,24,jumble,COT RESOS COON A BUS ATIONSTAKEN HANE 
2,25,I840,GROG Y ES 
2,25,I720,GR M HYNE TONS 
2,25,I600,GRO GR IE AYWES 
2,25,I480,GROGRN LIKERMO ERES 
2,25,I360,GR IKETO ONS 
2,25,I240,GRO LIESTRALNWS 
2,25,I060,GOBRMYCE MEN WES 
2,25,base,GRO OGM LYNES TOK IN WETS 
2,25,B060,GR OE  LINES RNWTS 
2,25,B240, R ITWS 
2,25,B360, GROT OM MYN ONWS 
2,25,B480, GRON INETOONWTS 
2,25,B600, G OARON YINETRAN WES 
2,25,B720, GR GO MYNTRAWETS 
2,25,B840, GRO RM HYNETOAONWETS 
2,25,jumble, GR GR9AWS
2,26,I840,TGOOE ASHOD F FI E
2,26,I720,TGOOE ASUOD EFTT ITOT A GR 
2,26,I600,TGORGE ASTOR AF THIT T A NGO 
2,26,I480,TGORGE ASGOD I THT A 
2,26,I360,TGORGE ASCORD E FLI OT A G
2,26,I240,TGORDE ASO AFTHY TE A
2,26,I060,T GOOD JASPOR IF W A N GO
2,26,base,TGOROE ASPUR IF FIOT A NG
2,26,B060,T GORD AUSURD EF TLI TE AG
2,26,B240,TGOUE ASGOT AF TT A N 
2,26,B360,TORG ASHOR E TLIT IOT A AGR
2,26,B480,BIGORGE ASOR F THIT A GOR
2,26,B600, TGOOE ASTOR AFLR
2,26,B720, GOOD ASGO O TTOT OF AR 
2,26,B840, TGOROE ASOR F TUT OF AOR
2,26,jumble,TGORGEASOD AF OT AG
2,27,I840,CATKESGROWT ONCET JNGL LOKESOPS ANTO GROTSOS 
2,27,I720,CATES GRON ONCET JN L LOKESHOKS AN O ROTSO S 
2,27,I600,CATEYS GRON UNCSTN L LOSUS ANTO BROKSO S 
2,27,I480,CATH US CRON ONCETJOGL OKSOTS ANTO GROTSOS 
2,27,I360,CATHS GRO ANST IJM BLE OKSOTS ADTO RSS 
2,27,I240,CAT S GRON ONSTNG LOSOES ANDTO ROTSAS 
2,27,I060,CATHES GRON ONST JOGAL ESOPS TAN TO BROKSOS 
2,27,base,CATHES CRON UNET JOL ESOTS ANDTOGRTSOS 
2,27,B060,CATH S GRON ONCETIG LOKSOTS ANTO GROTS OS 
2,27,B240, CATHS CRONANTOJN LLOKSLOS ATR GRTSAS 
2,27,B360, CAT IS CRON OMSTJN AL OESOPS AN TO GROTSOS 
2,27,B480, CATES GROW ANE TJOG LOKESOSTAN TO GROTKSOS 
2,27,B600, CATE S CROT NCE IJOB LE OKSWOTSADTO GROTSOS 
2,27,B720, CATEYUSCRON ANCED B LELIKESWOKS ADTO GROTSOS 
2,27,B840, CATES CRON ONST JNGAL OSOKS ANDTO BROTKSOS 
2,27,jumble,CAYSCROT ANTGLOSTOTS ATBKDSOS 
2,28,I840,ECH THEHSTESPRSS OF RUSTRTION A TERN AROD CAEIS  
2,28,I720,ECH THSTHESTRUSS AF RSTRTION A TANRA AGREES  
2,28,I600,H TOMNGSTESTRUSS AF FRSTREION ATRNU TAR AGLEEAST  
2,28,I480, S GGES TOSTRSS AF RSTRIN A CTANG OR A GOEES  
2,28,I360,H BERNMGSTESTRUSS ON RSRETION A TRAN AK AGROYEUS  
2,28,I240,IHS TMSTUSTRUSS AF FRSTRITION A TANA ACRYES 
2,28,I060,WEXPERIES TOSTRESSAE RSTRATION APPEINING O ODGEES 
2,28,base,WEC GSTESTRUSS EV FRSTRITION APEAN A OGRES 
2,28,B060,W'S THESTUSTRUS N RUSTRUTION A TARNUA AGREES 
2,28,B240,WEXH TSTRESTRUSS AND RSTREION A TONU AKACREES 
2,28,B360, CH TEESTESTRUSS ON RURSRETION ATRAN HAR AGRES 
2,28,B480,EH TSTUSTRUSS OF ROUSREATION ATRNG O AGEES 
2,28,B600, CH THOSTUSTRUSS OF RUSCRTION A TANG O AGREES 
2,28,B720, WCH TRNGSTESTRUSSE FRSTRTION ATRN A AGREES 
2,28,B840, WEH STUSTRUSS ON CRSRION A TRN AR AGREES 
2,28,jumble,ICH GERSTESTRUSE RSTRTION AF TUN AR AGLES 
3,1,I840,TAGOWIT IA ER TRIT T BETIOE 
3,1,I720,T WAS AN I YEURAULL IS HESON 
3,1,I600,CATD AS A IURETLT IS HEATIORE  
3,1,I480,CAN TDAGOWIT UREXWRT IS ATION 
3,1,I360,CAN TACE WAS I IN UR BSTLIT IS BECEND 
3,1,I240,CATA I WAS HU EURATHLETS HEPRN
3,1,I060,CAATDATO RES AN E ERACHWITHIS BEACTIONE
3,1,base,CAAT DAGWAS IN EURXHRC IS BHECTIOE 
3,1,B060,CATLA GO AS AN N YUREBSTRHTS HTER
3,1,B240, CATDAPDO RIST  URSRT IS HEATIRE
3,1,B360,TAT DA IYERE RCT S HIATION
3,1,B480, CATDAGA IS AN YUR ATORT IS EETIR
3,1,B600, AATDA AS IN MENYUR TORIT IS HEATIOR
